libcddb 1.3.2-6
libcdio 2.1.0-2
libcdio-paranoia 10.2+2.0.1-2
libcdr 0.1.7-4
libcerf 1:2.1-1
libcgif 0.3.0-1
libcheese 41.1-2
libclc 13.0.1-1
libcloudproviders 0.3.1-2
libcmis 0.5.2-9
libcolord 1.4.6-1
libcroco 0.6.13-2
libcue 2.2.1-2
libcups 1:2.4.1-1
libcurl-gnutls 7.83.1-1
libdaemon 0.14-5
libdatrie 0.2.13-1
libdazzle 3.44.0-1
libdbusmenu-glib 16.04.0-5
libdbusmenu-gtk3 16.04.0-5
libdbusmenu-qt5 0.9.3+16.04.20160218-6
libdc1394 2.2.6-2
libdca 0.0.7-1
libde265 1.0.8-2
libdiscid 0.6.2-3
libdrm 2.4.110-1
libdv 1.0.0-9
libdvbpsi 1:1.3.3-2
libdvdcss 1.4.3-1
libdvdnav 6.1.1-1
libdvdread 6.1.2-1
libebml 1.4.2-2
libebur128 1.2.6-1
libedit 20210910_3.1-1
libelf 0.187-1
libepoxy 1.5.10-1
libevdev 1.12.1-1
libevent 2.1.12-1
libexif 0.6.24-1
libfakekey 0.3-2
libfdk-aac 2.0.2-1
libffi 3.4.2-5
libfm 1.3.2-1
libfm-extra 1.3.2-1
libfm-gtk2 1.3.2-1
libfontenc 1.1.4-3
libfprint 1.94.3-1
libfprint-1 1.0-1
libfreeaptx 0.1.1-1
libftdi 1.5-4
libgadu 1.12.2-13
libgcrypt 1.10.1-1
libgdata 0.18.1-2
libgdiplus 5.6.1-3
libgdm 42.0+r11+g4a52f026-1
libgee 0.20.5-2
libgepub 0.6.0-2
libgexiv2 0.14.0-3
libgit2 1:1.4.3-1
libgit2-glib 1.0.0.1-2
libglvnd 1.4.0-2
libgme 0.6.3-1
libgnomekbd 1:3.26.1+r5+g54da436-1
libgpg-error 1.45-1
libgphoto2 2.5.29-1
libgrss 0.7.0+16+g971c421-3
libgsf 1.14.49-1
libgtop 2.40.0+2+g31db82ef-2
libgudev 237-2
libguess 1.2-4
libgusb 0.3.10-2
libgweather 40.0+r87+g80e5a652-2
libgweather-4 4.0.0-1
libgxps 0.3.2-1
libhandy 1.6.2-1
libharu 2.3.0-5
libheif 1.12.0-3
libhomfly 1.02r6-2
libibus 1.5.26-2
libical 3.0.14-3
libice 1.0.10-3
libid3tag 0.15.1b-11
libidn 1.38-1
libidn2 2.3.2-1
libiec61883 1.2.0-6
libieee1284 0.2.11-13
libimagequant 2.17.0-3
libimobiledevice 1.3.0-5
libindicator-gtk3 12.10.1-10
libinih 55-2
libinput 1.20.1-1
libinstpatch 1.1.6-1
libiptcdata 1.0.4-5
libisl 0.24-4
libisofs 1.5.4-1
libjcat 0.1.11-1
libjpeg-turbo 2.1.3-2
libkate 0.4.1-8
libkeybinder3 0.3.2-3
libksba 1.6.0-1
libksysguard 5.24.5-1
libldac 2.0.2.3-1
libldap 2.6.2-1
liblouis 3.21.0-1
liblqr 0.4.2-3
liblrdf 0.6.1-4
libltc 1.3.1-3
libluv 1.43.0_0-1
libmaa 1.4.7-2
libmad 0.15.1b-9
libmagick6 6.9.11.56-1
libmanette 0.2.6-3
libmatroska 1.6.3-2
libmaxminddb 1.6.0-3
libmbim 1.26.4-1
libmd 1.0.4-1
libmfx 22.3.0-1
libmicrodns 0.2.0-1
libmicrohttpd 0.9.75-1
libmm-glib 1.18.8-1
libmms 0.6.4-3
libmng 2.0.3-3
libmnl 1.0.5-1
libmodplug 0.8.9.0-3
libmpc 1.2.1-2
libmpcdec 1:0.1+r475-3
libmpd 11.8.17-5
libmpdclient 2.20-2
libmpeg2 0.5.1-7
libmtp 1.1.19-1
libmypaint 1.6.1-1
libnatpmp 20150609-3
libndp 1.8-1
libnet 1:1.1.6-1
libnetfilter_conntrack 1.0.9-1
libnewt 0.52.21-8
libnfnetlink 1.0.2-1
libnfs 5.0.1-2
libnftnl 1.2.1-1
libnghttp2 1.47.0-1
libnice 0.1.19-1
libnl 3.6.0-3
libnm 1.38.0-1
libnma 1.8.38-1
libnma-common 1.8.38-1
libnotify 0.7.12-1
libnsl 2.0.0-2
libnss_nis 3.1-3
libofa 0.9.3-9
libogg 1.3.5-1
libomxil-bellagio 0.9.3-3
libopenaptx 0.2.0-1
libopenmpt 0.6.3-1
libopenraw 0.3.1-1
libosinfo 1.10.0-1
libotf 0.9.16-3
libp11-kit 0.24.1-1
libpamac 11.3.0-1
libpamac-flatpak-plugin 11.3.0-1
libpaper 1.1.28-1
libpcap 1.10.1-2
libpciaccess 0.16-2
libpeas 1.32.0-1
libpgm 5.3.128-2
libpipeline 1.5.6-1
libplacebo 4.192.1-2
libplist 2.2.0-5
libpng 1.6.37-3
libportal 0.6-1
libportal-gtk3 0.6-1
libproxy 0.4.17-6
libpsl 0.21.1-1
libpulse 15.0-4
libpurple 2.14.9-1
libpwquality 1.4.4-5
libqalculate 4.1.1-2
libqmi 1.30.6-1
libqrtr-glib 1.2.2-2
libraqm 0.9.0-1
libraw 0.20.2-2
libraw1394 2.1.2-3
librevenge 0.0.4-3
librsvg 2:2.54.3-1
librsync 1:2.3.2-1
libsamplerate 0.2.2-1
libsasl 2.1.28-1
libseccomp 2.5.4-1
libsecret 0.20.5-2
libshout 1:2.4.6-1
libshumate-git 1.0.0.alpha.1.r43.g663bfa8-1
libsidplay 1.36.59-10
libsidplayfp 2.3.1-1
libsigc++ 2.10.8-1
libsigsegv 2.14-1
libsm 1.2.3-2
libsmbios 2.4.3-5
libsndfile 1.1.0-2
libsodium 1.0.18-2
libsoup 2.74.2-2
libsoup3 3.0.6-1
libsoxr 0.1.3-2
libspectre 0.2.10-1
libspiro 1:20200505-2
libspnav 1.0-1
libsrtp 1:2.4.2-1
libssh 0.9.6-1
libssh2 1.10.0-1
libstemmer 2.2.0-2
libsynctex 2022.62885-1
libsysprof-capture 3.44.0-1
libtar 1.2.20-6
libtasn1 4.18.0-1
libteam 1.31-5
libtermkey 0.22-2
libthai 0.1.29-1
libtheora 1.1.1-5
libtiff 4.3.0-2
libtirpc 1.3.2-1
libtommath 1.2.0-3
libtool 2.4.7-2
libunistring 1.0-1
libunity 7.1.4-9.1
libunwind 1.6.2-1
libupnp 1.14.12-3
liburcu 0.13.1-1
liburing 2.1-1
libusb 1.0.26-1
libusb-compat 0.1.7-1
libusbmuxd 2.0.2-1
libutempter 1.2.1-1
libutf8proc 2.7.0-2
libuv 1.43.0-1
libva 2.14.0-1
libva-intel-driver 2.4.1-2
libva-mesa-driver 22.0.4-1
libva-vdpau-driver 0.7.4-6
libvdpau 1.5-1
libvips 8.12.2-1
libvisio 0.1.7-7
libvisual 0.4.0-8
libvorbis 1.3.7-3
libvpx 1.11.0-2
libvterm 0.2-1
libvterm01 0.1.4-2
libwacom 2.2.0-1
libwebp 1.2.2-1
libwmf 0.2.12-2
libwnck3 40.1-1
libwpd 0.10.3-3
libwpe 1.12.0-2
libwpg 0.3.3-2
libx11 1.8-1
libx86emu 3.5-2
libxau 1.0.9-3
libxaw 1.0.14-1
libxcb 1.15-1
libxcomp 3.5.99.26-1
libxcomposite 0.4.5-3
libxcrypt 4.4.28-2
libxcursor 1.2.1-1
libxcvt 0.1.1-1
libxdamage 1.1.5-3
libxdg-basedir 1.2.3-1
libxdmcp 1.1.3-3
libxext 1.3.4-3
libxfce4ui 4.16.1-1
libxfce4util 4.16.0-1
libxfixes 6.0.0-1
libxfont2 2.0.5-1
libxft 2.3.4-1
libxi 1.8-1
libxinerama 1.1.4-3
libxkbcommon 1.4.0-1
libxkbcommon-x11 1.4.0-1
libxkbfile 1.1.0-2
libxklavier 5.4-3
libxml2 2.9.14-1
libxmlb 0.3.8-1
libxmu 1.1.3-2
libxnvctrl 510.73.05-1
libxpm 3.5.13-2
libxpresent 1.0.0+2+gdd6771c-2
libxrandr 1.5.2-3
libxrender 0.9.10-4
libxres 1.2.1-1
libxshmfence 1.3-2
libxslt 1.1.35-1
libxss 1.2.3-3
libxt 1.2.1-1
libxtst 1.2.3-4
libxv 1.0.11-4
libxvmc 1.0.13-1
libxxf86vm 1.1.4-4
libyaml 0.2.5-1
libyuv r2322+3aebf69d-1
libzip 1.8.0-1
licenses 20220125-1
light-locker 1.9.0-5
lightdm 1:1.30.0-4
lightdm-gtk-greeter 1:2.0.8-2
lightdm-gtk-greeter-settings 1.2.2-7
lilv 0.24.12-4
linbox 1.7.0-1
linux-api-headers 5.17.5-2
linux-firmware 20220509.b19cbdc-1
linux-firmware-whence 20220509.b19cbdc-1
linux-latest 5.10-1
linux-latest-headers 5.10-1
linux510 5.10.117-1
linux510-headers 5.10.117-1
linux510-virtualbox-host-modules 6.1.34-8
linux518 5.18rc7.220517.g42226c9-1
linux518-headers 5.18rc7.220517.g42226c9-1
linux54 5.4.195-1
linux54-headers 5.4.195-1
linux54-virtualbox-host-modules 6.1.34-8
linux59 5.9.16-1
linux59-headers 5.9.16-1
linux59-virtualbox-host-modules 6.1.20-1
lirc 1:0.10.1-12
lldb 13.0.1-1
llvm 13.0.1-4
llvm-libs 13.0.1-4
llvm10-libs 10.0.1-8
lm_sensors 1:3.6.0.r41.g31d1f125-1
lmdb 0.9.29-1
log4cplus 2.0.7-1
logrotate 3.19.0-1
lolcat 100.0.1-1
lrcalc 2.1-3
lsb-release 2.0.r48.3cf5103-1
lsof 4.95.0-1
lua 5.4.4-1
lua52 5.2.4-5
lua53 5.3.6-1
lua53-lgi 0.9.2-7
lua53-lpeg 1.0.2-4
luajit 2.1.0.beta3.r404.g3ee3c9cf-1
luit 20220111-1
lv2 1.18.2-1
lvm2 2.03.15-1
lxmenu-data 0.1.5-3
lz4 1:1.9.3-2
lzo 2.10-3
m17n-db 1.8.0-3
m17n-lib 1.8.0-12
m4 1.4.19-1
m4ri 20200125-2
m4rie 20200125-2
mailcap 2.1.53-1
make 4.3-3
man-db 2.10.2-1
man-pages 5.13-1
manjaro-alsa 20210928-1
manjaro-application-utility 1.3.3-7
manjaro-base-skel 20171029-3
manjaro-browser-settings 20220522-1
manjaro-documentation-en 20181009-1
manjaro-firmware 20160419-1
manjaro-hello 0.6.7-5
manjaro-hotfixes 2018.08-6
manjaro-icons 20191015-1
manjaro-keyring 20220514-1
manjaro-printer 20220314-1
manjaro-pulse 20220217-2
manjaro-release 21.2.6-1
manjaro-settings-manager 0.5.7-4
manjaro-settings-manager-notifier 0.5.7-4
manjaro-system 20220202-2
manjaro-wallpapers-18.0 1.4-3
manjaro-xfce-settings 20220204-2
matcha-gtk-theme 20211225-1
materia-gtk-theme 20210322-2
mathjax2 2.7.9-1
mathpix-snipping-tool 02.07.0002-1
maxima 5.46.0-2
maxima-ecl 5.46.0-2
maxima-fas 5.46.0-2
mbedtls 2.28.0-1
md4c 0.4.8-1
mdadm 4.2-2
media-player-info 24-2
meld 3.20.4-2
memtest86+ 5.31b-1
menu-cache 1.1.0-3
menulibre 2.2.3-3
mercurial 6.1.2-1
mesa 22.0.4-1
mesa-demos 8.4.0-8
mesa-utils 8.4.0-8
mesa-vdpau 22.0.4-1
meson 0.62.1-1
metis 5.1.0.p10-2
mhwd 0.6.5-2
mhwd-amdgpu 19.1.0-1
mhwd-ati 19.1.0-1
mhwd-db 0.6.5-21
mhwd-nvidia 510.73.05-1
mhwd-nvidia-340xx 340.108-1
mhwd-nvidia-390xx 390.151-1
mhwd-nvidia-470xx 470.129.06-1
micro 2.0.10-4
mimalloc 2.0.6-1
miniupnpc 2.2.3-1
minizip 1:1.2.12-2
miscfiles 1.5-1
mjpegtools 2.2.1-1
mkinitcpio 31-2
mkinitcpio-busybox 1.35.0-1
mkinitcpio-openswap 0.1.0-3
mlocate 0.26.git.20170220-7
mlt 7.6.0-1
mlt6 6.26.1-9
mobile-broadband-provider-info 20220511-1
modemmanager 1.18.8-1
mono 6.12.0.177-1
mono-addins 1.3.3-3
mousepad 0.5.9-1
mozilla-common 1.4-6
mpfi 1.5.4-4
mpfr 4.1.0.p13-2
mpg123 1.29.3-2
mpv 1:0.34.1-4
msgpack-c 4.0.0-1
mtdev 1.1.6-1
mtpfs 1.1-4
mugshot 0.4.3-3
mujs 1.2.0-2
musescore 3.6.2-4
mutt 2.2.5-1
mutter 42.1-1
mypaint 2.0.1-2
mypaint-brushes 2.0.2-1
mypaint-brushes1 1.3.1-1
nano 6.3-1
natron-bin 2.4.0-1
nauty 27r3-1
ncdu 2.1.2-1
ncurses 6.3-3
ndctl 73-1
neofetch 7.1.0-2
neon 0.32.2-1
neovim 0.7.0-3
net-snmp 5.9.1-3
netcdf 4.8.1-2
netpbm 10.73.37-1
nettle 3.7.3-1
network-manager-applet 1.26.0-1
networkmanager 1.38.0-1
networkmanager-openconnect 1.2.8-2
networkmanager-openvpn 1.8.18-2
networkmanager-pptp 1.2.10-2
networkmanager-vpnc 1.2.8-2
newsboat 2.27-1
nfs-utils 2.6.1-1
nfsidmap 2.6.1-1
ngspice 36-2
ninja 1.10.2-1
nm-connection-editor 1.26.0-1
nmap 7.92-1
node-gyp 9.0.0-1
nodejs 18.2.0-1
nodejs-nopt 5.0.0-2
noto-fonts 20220502-2
noto-fonts-cjk 20220126-1
npm 8.5.5-1
npth 1.6-3
nspr 4.33-2
nss 3.78-1
nss-mdns 0.15.1-1
ntfs-3g 2021.8.22-1
ntl 11.5.1-1
ntp 4.2.8.p15-1
numactl 2.0.14-2
numlockx 1.2-5
nxproxy 3.5.99.26-1
oath-toolkit 2.6.7-1
obs-linuxbrowser-bin 0.6.1-1
obs-studio 27.2.4-1
obs-v4l2sink 0.1.0-5
oniguruma 6.9.8-1
onlyoffice-desktopeditors 7.1.0-1
openal 1.22.0-1
openblas-lapack 0.3.13-1
opencascade 1:7.5.3-3
opencl-mesa 22.0.4-1
opencollada 1:1.6.68-2
opencolorio 2.1.1-2
opencolorio1 1.1.1-3
openconnect 1:9.01-1
opencore-amr 0.1.5-5
opencv 4.5.5-5
openexr 3.1.5-1
openimagedenoise 1.4.3-1
openimageio 2.3.14.0-1
openjade 1.3.2-6
openjpeg2 2.5.0-1
openlibm 0.8.1-1
openmp 13.0.1-1
openmpi 4.1.2-1
openresolv 3.12.0-1
openshadinglanguage 1.11.17.0-2
opensp 1.5.2-9
openssh 9.0p1-1
openssl 1.1.1.o-1
opensubdiv 3.4.4-10
openvdb 9.0.0-9
openvpn 2.5.6-1
openxr 1.0.22-1
opera 87.0.4390.25-1
opera-ffmpeg-codecs 101.0.4951.64-1
opus 1.3.1-3
orage 4.12.1-5
orc 0.4.32-1
os-prober 1.79-1
osinfo-db 20220214-1
ostree 2022.3-1
p11-kit 0.24.1-1
p7zip 1:17.04-3
pacman 6.0.1-7
pacman-mirrors 4.23.2-2
pahole 1.23-1
palp 1:2.20-1
pam 1.5.2-1
pamac-cli 10.4.0-2
pamac-gtk 10.4.0-2
pambase 20211210-1
pandoc 2.17.1.1-30
pandoc-citeproc 0.17.0.2-234
pandoc-include-code 1.5.0.0-3
pango 1:1.50.7-1
pangomm 2.46.2-1
papirus-icon-theme 20220508-1
papirus-maia-icon-theme 20200702-1
pari 2.13.4-1
pari-galdata 20080411-3
pari-seadata-small 20090618-3
parted 3.5-1
patch 2.7.6-8
patchutils 0.4.2-2
pavucontrol 1:5.0+r35+g964f298-1
pciutils 3.8.0-1
pcmanfm 1.3.2-1
pcre 8.45-1
pcre2 10.40-1
pcsclite 1.9.7-1
perf 5.17-1
perl 5.34.1-1
perl-algorithm-diff 1:1.201-2
perl-alien-build 2.48-1
perl-alien-libxml2 0.17-2
perl-autovivification 0.18-7
perl-b-hooks-endofscope 0.24-4
perl-business-isbn 3.004-8
perl-business-isbn-data 20140910.003-8
perl-business-ismn 1.201-5
perl-business-issn 1.003-5
perl-capture-tiny 0.48-5
perl-class-accessor 0.51-2
perl-class-data-inheritable 0.09-2
perl-class-factory-util 1.7-10
perl-class-inspector 1.36-4
perl-class-load 0.25-2
perl-class-method-modifiers 2.13-2
perl-class-singleton 1.5-4
perl-clone 0.45-3
perl-curses 1.38-1
perl-data-compare 1.25-9
perl-data-dump 1.25-2
perl-data-optlist 0.112-1
perl-data-uniqid 0.12-9
perl-datetime 1.55-1
perl-datetime-calendar-julian 0.04-7
perl-datetime-format-builder 0.8100-8
perl-datetime-format-strptime 1.75-5
perl-datetime-locale 1.32-2
perl-datetime-timezone 2.47-2
perl-dbi 1.643-3
perl-devel-globaldestruction 0.14-7
perl-devel-stacktrace 2.04-1
perl-dist-checkconflicts 0.11-7
perl-encode-locale 1.05-8
perl-error 0.17029-3
perl-eval-closure 0.14-7
perl-exception-class 1.45-1
perl-exporter-tiny 1.002002-3
perl-ffi-checklib 0.28-2
perl-file-basedir 0.09-1
perl-file-chdir 0.1011-4
perl-file-desktopentry 0.22-8
perl-file-find-rule 0.34-8
perl-file-listing 6.15-1
perl-file-mimeinfo 0.32-1
perl-file-sharedir 1.118-1
perl-file-sharedir-install 0.13-5
perl-file-slurp-tiny 0.004-7
perl-file-slurper 0.012-5
perl-file-which 1.27-1
perl-html-parser 3.78-1
perl-html-tagset 3.20-11
perl-http-cookies 6.10-2
perl-http-daemon 6.14-1
perl-http-date 6.05-4
perl-http-message 6.36-1
perl-http-negotiate 6.01-9
perl-import-into 1.002005-7
perl-inc-latest 0.500-8
perl-io-html 1.004-2
perl-io-socket-ssl 2.074-1
perl-io-string 1.08-12
perl-ipc-run3 0.048-9
perl-ipc-system-simple 1.30-3
perl-libwww 6.60-1
perl-lingua-translit 0.28-6
perl-list-allutils 0.16-3
perl-list-moreutils 0.430-2
perl-list-moreutils-xs 0.430-2
perl-list-someutils 0.56-5
perl-list-utilsby 0.11-5
perl-log-log4perl 1.54-2
perl-lwp-mediatypes 6.04-1
perl-lwp-protocol-https 6.10-2
perl-mailtools 2.21-5
perl-math-round 0.07-4
perl-mime-charset 1.012.2-8
perl-module-build 0.4231-5
perl-module-implementation 0.09-7
perl-module-runtime 0.016-2
perl-moo 2.005004-2
perl-mozilla-ca 20200520-4
perl-mro-compat 0.13-6
perl-namespace-autoclean 0.29-3
perl-namespace-clean 0.27-7
perl-net-http 6.22-1
perl-net-ssleay 1.90-2
perl-number-compare 0.03-11
perl-package-deprecationmanager 0.17-7
perl-package-stash 0.40-1
perl-package-stash-xs 0.29-5
perl-parallel-forkmanager 2.02-3
perl-params-util 1.102-2
perl-params-validate 1.30-2
perl-params-validationcompiler 0.30-4
perl-parse-recdescent 1.967015-2
perl-parse-yapp 1.21-4
perl-path-tiny 0.122-1
perl-perlio-utf8-strict 0.008-1
perl-regexp-common 2017060201-4
perl-role-tiny 2.002004-2
perl-sgmls 1:1.1-8
perl-sort-key 1.33-10
perl-specio 0.47-2
perl-sub-exporter 0.988-1
perl-sub-exporter-progressive 0.001013-7
perl-sub-identify 0.14-9
perl-sub-install 0.928-7
perl-sub-name 0.26-3
perl-sub-quote 2.006006-2
perl-term-animation 2.6-8
perl-test-fatal 0.016-2
perl-text-bibtex 0.85-7
perl-text-csv 2.00-2
perl-text-glob 0.11-8
perl-text-roman 3.5-8
perl-tie-cycle 1.225-6
perl-timedate 2.33-3
perl-try-tiny 0.31-1
perl-unicode-linebreak 2019.001-4
perl-uri 5.10-1
perl-variable-magic 0.62-6
perl-www-robotrules 6.02-9
perl-xml-libxml 2.0207-2
perl-xml-libxml-simple 0.99-5
perl-xml-libxslt 1.99-3
perl-xml-namespacesupport 1.12-4
perl-xml-parser 2.46-3
perl-xml-sax 1.02-1
perl-xml-sax-base 1.09-4
perl-xml-sax-expat 0.51-7
perl-xml-writer 0.625-7
pinentry 1.2.0-1
pinta 2.0.1-1
pipewire 1:0.3.51-1
pixman 0.40.0-1
pkcs11-helper 1.29.0-1
pkgconf 1.8.0-1
planarity 3.0.2.0-1
playonlinux 4.3.4-4
plfit 0.9.3-1
polkit 0.120-5
polkit-gnome 0.105-9
polkit-qt5 0.114.0-1
polybar 3.6.3-2
poppler 22.05.0-2
poppler-data 0.4.11-1
poppler-glib 22.05.0-2
poppler-qt5 22.05.0-2
popt 1.18-3
portaudio 1:19.7.0-1
portmidi 236-1
portsmf 234-2
potrace 1.16-2
powertop 2.14-1
ppl 1.2-4
ppp 2.4.9-1
pptpclient 1.10.0-2
primecount 7.3-1
primesieve 7.9-1
procps-ng 3.3.17-1
proselint 0.10.2-6
protobuf 3.20.1-2
protobuf-c 1.4.0-3
psensor 1.2.1-3
psmisc 23.5-1
ptex 2.4.1-3
pugixml 1.12.1-1
pulseaudio 15.0-4
pulseaudio-alsa 1:1.2.6-3
pulseaudio-bluetooth 15.0-4
pulseaudio-ctl 1.70-1
pulseaudio-equalizer 15.0-4
pulseaudio-jack 15.0-4
pulseaudio-lirc 15.0-4
pulseaudio-rtp 15.0-4
pulseaudio-zeroconf 15.0-4
purpose 5.94.0-1
pybind11 2.9.2-1
pypy 7.3.9-1
pypy3 7.3.9-1
pyside2 5.15.4-1
pyside2-tools 5.15.4-1
pyside6 6.3.0-1
pystring 1.1.3.git1-1
python 3.10.4-1
python-anyio 3.6.1-1
python-anytree 2.8.0-5
python-appdirs 1.4.4-6
python-argon2-cffi-bindings 21.2.0-2
python-argon2_cffi 21.3.0-1
python-asn1crypto 1.5.1-1
python-asttokens 2.0.5-2
python-async_generator 1.10-7
python-attrs 21.4.0-1
python-babel 2.10.1-1
python-backcall 0.2.0-6
python-beaker 1.11.0-8
python-beautifulsoup4 4.10.0-1
python-black 22.3.0-1
python-bleach 4.1.0-3
python-blessings 1.7-9
python-cachecontrol 1:0.12.6-4
python-cairo 1.21.0-1
python-certifi 2021.10.8-3
python-cffi 1.15.0-3
python-chardet 4.0.0-5
python-click 8.1.3-1
python-colorama 0.4.4-6
python-contextlib2 0.6.0.post1-6
python-cryptography 37.0.0-1
python-cssselect 1.1.0-9
python-curtsies 0.3.5-3
python-cvxopt 1.3.0-1
python-cwcwidth 0.1.4-3
python-cycler 0.11.0-1
python-cypari2 2.1.2-7
python-cysignals 1.11.2-1
python-dateutil 2.8.2-4
python-debugpy 1.6.0-1
python-decorator 5.1.1-1
python-deezer-py 1.3.7-1
python-defusedxml 0.7.1-4
python-deprecation 2.1.0-6
python-distlib 0.3.4-1
python-distro 1.7.0-1
python-distutils-extra 2.39-10
python-dnspython 1:2.2.1-1
python-docopt 0.6.2-11
python-docutils 1:0.16-2
python-entrypoints 0.4-2
python-eventlet 0.33.0-2
python-executing 0.8.3-1
python-fastjsonschema 2.15.3-1
python-feedparser 6.0.3-1
python-fonttools 4.33.3-1
python-fpylll 0.5.6-8
python-future 0.18.2-7
python-gmpy2 2.1.2-1
python-gobject 3.42.1-1
python-greenlet 1.1.2-3
python-html5lib 1.1-11
python-idna 3.3-4
python-imagesize 1.3.0-3
python-importlib-metadata 4.8.1-3
python-ipykernel 6.13.0-1
python-ipython-genutils 0.2.0-1
python-ipywidgets 7.7.0-4
python-jedi 0.18.1-1
python-jinja 1:3.0.3-2
python-json5 0.9.8-1
python-jsonschema 3.2.0-6
python-jupyter_client 7.3.1-1
python-jupyter_core 4.10.0-1
python-jupyter_packaging 0.12.0-3
python-jupyterlab_server 2.14.0-1
python-keyutils 0.6-8
python-kiwisolver 1.3.2-3
python-listparser 0.18-5
python-lxml 4.8.0-1
python-mako 1.1.6-3
python-manjaro-sdk 0.8-2
python-markdown 3.3.7-1
python-markupsafe 2.1.1-1
python-matplotlib 3.5.2-1
python-matplotlib-inline 0.1.3-3
python-memory-allocator 0.1.2-3
python-mistune1 0.8.4-4
python-monotonic 1.6-3
python-more-itertools 8.12.0-2
python-mpmath 1.2.1-5
python-msgpack 1.0.3-1
python-mutagen 1.45.1-6
python-mypy_extensions 0.4.3-5
python-nest-asyncio 1.5.5-1
python-networkx 2.7.1-1
python-npyscreen 4.10.5-7
python-numpy 1.22.3-1
python-ordered-set 4.0.2-6
python-packaging 21.3-1
python-pandas 1.4.2-1
python-pandocfilters 1.5.0-1
python-parso 1:0.8.2-3
python-pathspec 0.9.0-3
python-pep517 0.12.0-4
python-pexpect 4.8.0-6
python-pickleshare 0.7.5-8
python-pillow 9.1.0-1
python-pip 21.0-1
python-platformdirs 2.5.0-1
python-ply 3.11-10
python-pplpy 0.8.7-6
python-primecountpy 0.1.0-1
python-progress 1.6-5
python-prometheus_client 0.14.1-1
python-prompt_toolkit 3.0.28-1
python-psutil 5.9.0-2
python-ptyprocess 0.7.0-4
python-pure-eval 0.2.2-1
python-pycparser 2.21-3
python-pycryptodomex 3.12.0-1
python-pycups 2.0.1-5
python-pycurl 7.45.1-1
python-pygments 2.12.0-1
python-pyopenssl 22.0.0-1
python-pyparsing 3.0.9-1
python-pyqt5 5.15.6-7
python-pyqt5-sip 12.10.1-1
python-pyrsistent 0.18.1-1
python-pysmbc 1.0.23-3
python-pytoml 0.1.21-7
python-pytz 2022.1-1
python-pyxdg 0.27-4
python-pyzmq 22.3.0-1
python-readability-lxml 0.8.1-5
python-reportlab 3.6.9-1
python-requests 2.27.1-1
python-requests-unixsocket 0.3.0-1
python-resolvelib 0.5.5-4
python-retrying 1.3.3-13
python-rpy2 3.5.1-1
python-scipy 1.8.1-1
python-send2trash 1.8.0-3
python-setproctitle 1.2.3-1
python-setuptools 1:60.6.0-1
python-sgmllib3k 1.0.0-4
python-shiboken2 5.15.4-1
python-sip4 4.19.25-3
python-six 1.16.0-5
python-smartypants 2.0.1-9
python-sniffio 1.2.0-5
python-snowballstemmer 2.2.0-3
python-soupsieve 2.3.1-1
python-sphinx 4.5.0-1
python-sphinx-alabaster-theme 0.7.12-9
python-sphinxcontrib-applehelp 1.0.2-8
python-sphinxcontrib-devhelp 1.0.2-8
python-sphinxcontrib-htmlhelp 2.0.0-3
python-sphinxcontrib-jsmath 1.0.1-11
python-sphinxcontrib-qthelp 1.0.3-8
python-sphinxcontrib-serializinghtml 1.1.5-3
python-spotipy 2.19.0-2
python-stack-data 0.2.0-1
python-sympy 1.10.1-1
python-systemd 234-11
python-terminado 0.15.0-1
python-testpath 0.6.0-1
python-tinycss2 1.1.1-1
python-toml 0.10.2-7
python-tomli 2.0.1-1
python-tomlkit 0.10.2-1
python-tornado 6.1.0-5
python-traitlets 5.2.1.post0-1
python-typing_extensions 4.2.0-1
python-typogrify 2.0.7-12
python-tzlocal 1:2.1-1
python-urllib3 1.26.9-1
python-urwid 2.1.2-3
python-wcwidth 0.2.5-6
python-webencodings 0.5.1-9
python-websocket-client 1.3.2-1
python-wheel 0.37.1-1
python-wxpython 1:4.0.7.2-3
python-yaml 6.0-1
python-zipp 3.8.0-1
python2 2.7.18-5
python2-wxpython3 3.0.2.0-3
qalculate-gtk 4.1.1-1
qca-qt5 2.3.4-3
qd 2.3.23-1
qhull 2020.2-4
qoauth 2.0.0-3
qpdf 10.6.3-1
qrencode 4.1.1-1
qt5-3d 5.15.4+kde+r17-1
qt5-base 5.15.4+kde+r144-1
qt5-charts 5.15.4+kde+r0-1
qt5-connectivity 5.15.4+kde+r5-1
qt5-datavis3d 5.15.4+kde+r0-1
qt5-declarative 5.15.4+kde+r19-1
qt5-doc 5.15.4-1
qt5-examples 5.15.4-1
qt5-gamepad 5.15.4+kde+r0-1
qt5-graphicaleffects 5.15.4+kde+r0-1
qt5-imageformats 5.15.4+kde+r1-1
qt5-location 5.15.4+kde+r2-1
qt5-lottie 5.15.4+kde+r0-1
qt5-multimedia 5.15.4+kde+r0-1
qt5-networkauth 5.15.4+kde+r0-1
qt5-purchasing 5.15.4+kde+r0-1
qt5-quick3d 5.15.4+kde+r2-1
qt5-quickcontrols 5.15.4+kde+r0-1
qt5-quickcontrols2 5.15.4+kde+r4-1
qt5-quicktimeline 5.15.4+kde+r0-1
qt5-remoteobjects 5.15.4+kde+r0-1
qt5-script 5.15.9-2
qt5-scxml 5.15.4+kde+r0-1
qt5-sensors 5.15.4+kde+r0-1
